# BUSCO version is: 5.8.0 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2020-08-05, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
3190at4891	Complete	h1tg000014l_path	513589	510089	-	259.5	449	https://www.orthodb.org/v10?query=3190at4891	Nucleolar 27S pre-rRNA processing, Urb2/Npa2, C-terminal
3223at4891	Missing
3246at4891	Complete	h1tg000018l_path	329967	326638	-	1311.5	772	https://www.orthodb.org/v10?query=3246at4891	P-loop containing nucleoside triphosphate hydrolase protein
3287at4891	Complete	h1tg000009l_path	679103	676242	-	993.6	691	https://www.orthodb.org/v10?query=3287at4891	glycoside hydrolase family 31 protein
3292at4891	Complete	h1tg000001l_path	45962	48148	+	663.1	469	https://www.orthodb.org/v10?query=3292at4891	similar to Saccharomyces cerevisiae YAL053W FLC2 Putative FAD transporter
3316at4891	Complete	h1tg000014l_path	497261	500440	+	1084.9	731	https://www.orthodb.org/v10?query=3316at4891	SNF2-related, N-terminal domain
3320at4891	Complete	h1tg000017l_path	290946	294749	+	958.5	932	https://www.orthodb.org/v10?query=3320at4891	Clustered mitochondria protein homolog
3331at4891	Complete	h1tg000003l_path	162380	164635	+	1155.3	640	https://www.orthodb.org/v10?query=3331at4891	P-loop containing nucleoside triphosphate hydrolase protein
3360at4891	Complete	h1tg000002l_path	821311	825693	+	625.0	723	https://www.orthodb.org/v10?query=3360at4891	Sister chromatid cohesion protein
3385at4891	Complete	h1tg000004l_path	176269	178476	+	618.2	487	https://www.orthodb.org/v10?query=3385at4891	AP-3 complex subunit delta
3388at4891	Complete	h1tg000009l_path	172551	174515	+	685.5	468	https://www.orthodb.org/v10?query=3388at4891	Multisite-specific tRNA
3395at4891	Fragmented	h1tg000007l_path	158228	155652	-	245.6	319	https://www.orthodb.org/v10?query=3395at4891	WD40-repeat-containing domain
3397at4891	Complete	h1tg000016l_path	434770	437505	+	422.8	573	https://www.orthodb.org/v10?query=3397at4891	Pep3/Vps18/deep orange
3404at4891	Complete	h1tg000018l_path	263040	260552	-	333.9	349	https://www.orthodb.org/v10?query=3404at4891	Serine/threonine-protein phosphatase 4 regulatory subunit 3
3426at4891	Complete	h1tg000007l_path	982517	985327	+	504.9	455	https://www.orthodb.org/v10?query=3426at4891	DNA repair protein REV1
3439at4891	Duplicated	h1tg000016l_path	323761	326370	+	863.9	559	https://www.orthodb.org/v10?query=3439at4891	SLC26A/SulP transporter
3439at4891	Duplicated	h1tg000009l_path	789137	791662	+	865.9	554	https://www.orthodb.org/v10?query=3439at4891	SLC26A/SulP transporter
3472at4891	Complete	h1tg000016l_path	1036285	1038852	+	652.5	493	https://www.orthodb.org/v10?query=3472at4891	Zn(2)-C6 fungal-type DNA-binding domain
3484at4891	Complete	h1tg000012l_path	478796	476533	-	1212.8	636	https://www.orthodb.org/v10?query=3484at4891	3-isopropylmalate dehydratase
3487at4891	Complete	h1tg000007l_path	285722	282725	-	1407.2	805	https://www.orthodb.org/v10?query=3487at4891	Exosome complex exonuclease RRP44
3494at4891	Complete	h1tg000007l_path	592984	590360	-	400.5	361	https://www.orthodb.org/v10?query=3494at4891	Actin-related protein 8
3496at4891	Complete	h1tg000016l_path	73149	70666	-	1146.4	657	https://www.orthodb.org/v10?query=3496at4891	ATPase, AAA-type, conserved site
3544at4891	Complete	h1tg000018l_path	140906	144055	+	965.9	622	https://www.orthodb.org/v10?query=3544at4891	Phosphatidylinositol 3-/4-kinase, catalytic domain
3548at4891	Complete	h1tg000014l_path	700461	698176	-	900.0	572	https://www.orthodb.org/v10?query=3548at4891	glycosyltransferase family 39 protein
3559at4891	Complete	h1tg000018l_path	233656	231038	-	443.2	490	https://www.orthodb.org/v10?query=3559at4891	Ribonucleases P/MRP protein subunit POP1
3574at4891	Complete	h1tg000002l_path	258927	263230	+	891.5	931	https://www.orthodb.org/v10?query=3574at4891	tRNA (guanosine(18)-2'-O)-methyltransferase
3577at4891	Complete	h1tg000002l_path	126792	130003	+	1017.6	513	https://www.orthodb.org/v10?query=3577at4891	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
3593at4891	Complete	h1tg000015l_path	245611	243301	-	983.7	552	https://www.orthodb.org/v10?query=3593at4891	Isomerising glucosamine-fructose-6-phosphate aminotransferase
3596at4891	Complete	h1tg000015l_path	397382	395092	-	718.8	498	https://www.orthodb.org/v10?query=3596at4891	anaphase-promoting complex component
3606at4891	Complete	h1tg000009l_path	618325	616018	-	796.6	510	https://www.orthodb.org/v10?query=3606at4891	TFIID subunit TAF5, NTD2 domain
3616at4891	Complete	h1tg000012l_path	1010851	1007763	-	730.7	526	https://www.orthodb.org/v10?query=3616at4891	XPG/Rad2 endonuclease
3680at4891	Missing
3764at4891	Complete	h1tg000018l_path	514882	512693	-	850.0	601	https://www.orthodb.org/v10?query=3764at4891	actin-like ATPase domain-containing protein
3773at4891	Complete	h1tg000001l_path	113316	110806	-	748.9	495	https://www.orthodb.org/v10?query=3773at4891	Leucine-rich repeat
3798at4891	Complete	h1tg000002l_path	931171	933228	+	967.2	541	https://www.orthodb.org/v10?query=3798at4891	Homoaconitase, mitochondrial
3802at4891	Complete	h1tg000011l_path	410045	412471	+	1203.3	603	https://www.orthodb.org/v10?query=3802at4891	E3 ubiquitin-protein ligase
3806at4891	Complete	h1tg000016l_path	378124	380659	+	343.3	399	https://www.orthodb.org/v10?query=3806at4891	Cleavage and polyadenylation specificity factor subunit 2
3824at4891	Complete	h1tg000012l_path	982159	979859	-	835.7	556	https://www.orthodb.org/v10?query=3824at4891	Protein SDA1
3845at4891	Fragmented	h1tg000015l_path	123471	125590	+	544.7	498	https://www.orthodb.org/v10?query=3845at4891	P-loop containing nucleoside triphosphate hydrolase protein
3849at4891	Fragmented	h1tg000018l_path	688797	689942	+	363.0	262	https://www.orthodb.org/v10?query=3849at4891	para-aminobenzoate synthase
3853at4891	Missing
3892at4891	Complete	h1tg000017l_path	628850	631755	+	370.1	511	https://www.orthodb.org/v10?query=3892at4891	RNA polymerase II assembly factor Rtp1, C-terminal
3937at4891	Complete	h1tg000012l_path	272997	274505	+	572.1	372	https://www.orthodb.org/v10?query=3937at4891	Methylenetetrahydrofolate reductase
3959at4891	Complete	h1tg000014l_path	133918	131114	-	560.3	423	https://www.orthodb.org/v10?query=3959at4891	Vacuolar protein sorting-associated protein 35
3981at4891	Complete	h1tg000014l_path	265003	262715	-	172.1	228	https://www.orthodb.org/v10?query=3981at4891	BRCT domain
3988at4891	Complete	h1tg000015l_path	442976	440865	-	1112.4	604	https://www.orthodb.org/v10?query=3988at4891	Dynamin, GTPase domain
4017at4891	Complete	h1tg000014l_path	413239	411086	-	940.2	523	https://www.orthodb.org/v10?query=4017at4891	Vacuolar transporter chaperone 4
4022at4891	Complete	h1tg000014l_path	646343	644160	-	435.1	353	https://www.orthodb.org/v10?query=4022at4891	Zinc finger, PHD-type
4034at4891	Complete	h1tg000015l_path	443486	445144	+	798.0	458	https://www.orthodb.org/v10?query=4034at4891	Poly(A) polymerase
4036at4891	Complete	h1tg000002l_path	203047	205107	+	565.8	436	https://www.orthodb.org/v10?query=4036at4891	Biotin--acetyl-CoA-carboxylase ligase
4037at4891	Complete	h1tg000017l_path	392577	394526	+	423.9	429	https://www.orthodb.org/v10?query=4037at4891	mRNA 3'-end-processing protein RNA14
4064at4891	Missing
4082at4891	Complete	h1tg000009l_path	13869	10849	-	698.2	694	https://www.orthodb.org/v10?query=4082at4891	WD40/YVTN repeat-like-containing domain superfamily
4125at4891	Complete	h1tg000011l_path	128743	130476	+	763.6	440	https://www.orthodb.org/v10?query=4125at4891	Armadillo
4151at4891	Complete	h1tg000005l_path	302301	299518	-	552.7	524	https://www.orthodb.org/v10?query=4151at4891	Sec23/Sec24, helical domain
4175at4891	Complete	h1tg000012l_path	461957	465058	+	346.8	528	https://www.orthodb.org/v10?query=4175at4891	similar to Saccharomyces cerevisiae YGL016W KAP122 Karyopherin beta
4206at4891	Complete	h1tg000010l_path	225687	222937	-	1291.6	742	https://www.orthodb.org/v10?query=4206at4891	WD40-repeat-containing domain
4254at4891	Complete	h1tg000014l_path	390693	388246	-	472.4	532	https://www.orthodb.org/v10?query=4254at4891	Vacuolar protein sorting-associated protein 53
4259at4891	Duplicated	h1tg000017l_path	118962	115801	-	1078.8	651	https://www.orthodb.org/v10?query=4259at4891	Hydroxymethylglutaryl-CoA reductase, class I/II
4259at4891	Duplicated	h1tg000016l_path	1032773	1035794	+	1039.7	644	https://www.orthodb.org/v10?query=4259at4891	Hydroxymethylglutaryl-CoA reductase, class I/II
4263at4891	Missing
4279at4891	Duplicated	h1tg000018l_path	68904	71426	+	635.4	382	https://www.orthodb.org/v10?query=4279at4891	Non-specific serine/threonine protein kinase
4279at4891	Duplicated	h1tg000007l_path	104682	106628	+	559.0	371	https://www.orthodb.org/v10?query=4279at4891	Non-specific serine/threonine protein kinase
4281at4891	Complete	h1tg000018l_path	31402	28844	-	814.3	520	https://www.orthodb.org/v10?query=4281at4891	Polyphosphoinositide phosphatase
4310at4891	Complete	h1tg000009l_path	386332	389232	+	480.8	530	https://www.orthodb.org/v10?query=4310at4891	Peptide hydrolase
4316at4891	Complete	h1tg000009l_path	432021	434279	+	534.0	437	https://www.orthodb.org/v10?query=4316at4891	putative tubulin--tyrosine ligase PBY1
4322at4891	Complete	h1tg000002l_path	1195609	1192757	-	714.7	568	https://www.orthodb.org/v10?query=4322at4891	SANT/Myb domain
4326at4891	Fragmented	h1tg000002l_path	394385	395908	+	715.1	368	https://www.orthodb.org/v10?query=4326at4891	ATP-dependent RNA helicase DBP10
4330at4891	Complete	h1tg000012l_path	781982	784102	+	861.5	507	https://www.orthodb.org/v10?query=4330at4891	WD40-repeat-containing domain
4336at4891	Complete	h1tg000017l_path	900312	898435	-	520.6	427	https://www.orthodb.org/v10?query=4336at4891	Patatin-like phospholipase domain
4348at4891	Complete	h1tg000002l_path	789219	786326	-	367.3	461	https://www.orthodb.org/v10?query=4348at4891	Exocyst complex component EXOC2/Sec5
4350at4891	Complete	h1tg000009l_path	21293	18180	-	832.6	660	https://www.orthodb.org/v10?query=4350at4891	WD40/YVTN repeat-like-containing domain superfamily
4356at4891	Fragmented	h1tg000012l_path	314804	315889	+	417.1	272	https://www.orthodb.org/v10?query=4356at4891	P-loop containing nucleoside triphosphate hydrolase protein
4360at4891	Complete	h1tg000009l_path	318279	320273	+	698.1	457	https://www.orthodb.org/v10?query=4360at4891	acetyl-CoA synthetase-like protein
4361at4891	Missing
4366at4891	Complete	h1tg000017l_path	767841	763156	-	736.8	850	https://www.orthodb.org/v10?query=4366at4891	Zinc finger, RING/FYVE/PHD-type
4369at4891	Complete	h1tg000018l_path	640544	642316	+	806.1	487	https://www.orthodb.org/v10?query=4369at4891	Phospholipid
4373at4891	Complete	h1tg000005l_path	165033	162142	-	1204.5	732	https://www.orthodb.org/v10?query=4373at4891	26S proteasome regulatory subunit RPN1
4400at4891	Complete	h1tg000011l_path	86878	89673	+	1018.4	597	https://www.orthodb.org/v10?query=4400at4891	DNA helicase
4402at4891	Complete	h1tg000016l_path	1011363	1007617	-	100.4	352	https://www.orthodb.org/v10?query=4402at4891	Hid-1/Ecm30
4428at4891	Complete	h1tg000013l_path	160899	162968	+	634.8	472	https://www.orthodb.org/v10?query=4428at4891	Jacalin-like lectin domain
4448at4891	Complete	h1tg000005l_path	346581	349431	+	526.0	452	https://www.orthodb.org/v10?query=4448at4891	Histone-lysine N-methyltransferase, H3 lysine-4 specific
4466at4891	Missing
4474at4891	Missing
4476at4891	Duplicated	h1tg000014l_path	521446	519488	-	1028.3	513	https://www.orthodb.org/v10?query=4476at4891	heat shock protein 70
4476at4891	Duplicated	h1tg000011l_path	94609	96495	+	969.2	512	https://www.orthodb.org/v10?query=4476at4891	heat shock protein 70
4478at4891	Complete	h1tg000007l_path	1007745	1009656	+	757.8	464	https://www.orthodb.org/v10?query=4478at4891	putative electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial
4484at4891	Complete	h1tg000002l_path	166837	164996	-	787.7	508	https://www.orthodb.org/v10?query=4484at4891	DNA ligase
4490at4891	Fragmented	h1tg000012l_path	902487	900751	-	525.5	409	https://www.orthodb.org/v10?query=4490at4891	WD40-repeat-containing domain
4496at4891	Complete	h1tg000005l_path	187216	185291	-	720.7	444	https://www.orthodb.org/v10?query=4496at4891	Aldehyde dehydrogenase domain
4513at4891	Complete	h1tg000007l_path	634264	637173	+	701.3	687	https://www.orthodb.org/v10?query=4513at4891	binding
4544at4891	Complete	h1tg000015l_path	73871	70773	-	731.4	591	https://www.orthodb.org/v10?query=4544at4891	Peroxisome biogenesis factor 1
4545at4891	Complete	h1tg000010l_path	150096	147241	-	1019.1	693	https://www.orthodb.org/v10?query=4545at4891	similar to Saccharomyces cerevisiae YCR017C CWH43 Putative sensor/transporter protein involved in cell wall biogenesis
4561at4891	Fragmented	h1tg000013l_path	192501	191056	-	752.3	455	https://www.orthodb.org/v10?query=4561at4891	U3 small nucleolar RNA-associated protein 25
4581at4891	Complete	h1tg000011l_path	225113	223284	-	1073.2	534	https://www.orthodb.org/v10?query=4581at4891	ABC transporter, conserved site
4590at4891	Complete	h1tg000002l_path	715239	713340	-	921.5	519	https://www.orthodb.org/v10?query=4590at4891	EF-hand domain
4591at4891	Complete	h1tg000001l_path	76911	79392	+	1143.1	657	https://www.orthodb.org/v10?query=4591at4891	Translation initiation factor IF- 2
4598at4891	Complete	h1tg000012l_path	160284	162942	+	632.3	483	https://www.orthodb.org/v10?query=4598at4891	Serine/threonine-protein kinase ATG1
4609at4891	Complete	h1tg000010l_path	31468	33990	+	1040.6	602	https://www.orthodb.org/v10?query=4609at4891	AdoMet-dependent rRNA methyltransferase SPB1
4661at4891	Complete	h1tg000013l_path	345924	347944	+	421.8	452	https://www.orthodb.org/v10?query=4661at4891	Thioredoxin domain
4664at4891	Complete	h1tg000009l_path	767439	764887	-	901.1	687	https://www.orthodb.org/v10?query=4664at4891	WD40-repeat-containing domain
4680at4891	Complete	h1tg000012l_path	56688	59090	+	987.9	634	https://www.orthodb.org/v10?query=4680at4891	PurM-like, C-terminal domain
4765at4891	Complete	h1tg000017l_path	733353	736355	+	727.2	750	https://www.orthodb.org/v10?query=4765at4891	Zinc finger, RING/FYVE/PHD-type
4773at4891	Complete	h1tg000017l_path	706693	703408	-	215.4	449	https://www.orthodb.org/v10?query=4773at4891	TRAPP II complex, TRAPPC10
4795at4891	Complete	h1tg000009l_path	356038	353699	-	487.1	475	https://www.orthodb.org/v10?query=4795at4891	Ubiquitin carboxyl-terminal hydrolase
4846at4891	Complete	h1tg000012l_path	596893	598818	+	534.4	406	https://www.orthodb.org/v10?query=4846at4891	Eukaryotic translation initiation factor 2A
4848at4891	Complete	h1tg000007l_path	727999	730128	+	720.4	527	https://www.orthodb.org/v10?query=4848at4891	Nucleolar complex protein 2
4850at4891	Complete	h1tg000015l_path	384876	383056	-	811.5	469	https://www.orthodb.org/v10?query=4850at4891	Malic enzyme
4853at4891	Complete	h1tg000002l_path	351556	352527	+	192.2	191	https://www.orthodb.org/v10?query=4853at4891	Alpha/Beta hydrolase fold
4865at4891	Complete	h1tg000013l_path	308082	304896	-	405.2	436	https://www.orthodb.org/v10?query=4865at4891	Cohesin subunit SCC3
4918at4891	Complete	h1tg000007l_path	147728	150619	+	990.1	714	https://www.orthodb.org/v10?query=4918at4891	DNA mismatch repair protein
4939at4891	Complete	h1tg000018l_path	593273	595288	+	858.2	511	https://www.orthodb.org/v10?query=4939at4891	Histone deacetylase
4952at4891	Complete	h1tg000009l_path	613773	612124	-	905.1	463	https://www.orthodb.org/v10?query=4952at4891	Glucose-6-phosphate isomerase
4972at4891	Complete	h1tg000002l_path	887261	888928	+	915.3	493	https://www.orthodb.org/v10?query=4972at4891	GroEL-like apical domain superfamily
5040at4891	Complete	h1tg000012l_path	837353	840754	+	680.6	550	https://www.orthodb.org/v10?query=5040at4891	Phosphatidylserine decarboxylase proenzyme 2
5053at4891	Complete	h1tg000002l_path	341757	344101	+	831.4	574	https://www.orthodb.org/v10?query=5053at4891	Ribosome biogenesis protein TSR1
5096at4891	Complete	h1tg000017l_path	484046	485946	+	945.0	510	https://www.orthodb.org/v10?query=5096at4891	Acetolactate synthase
5123at4891	Complete	h1tg000009l_path	99989	96699	-	856.9	546	https://www.orthodb.org/v10?query=5123at4891	Zn(2)-C6 fungal-type DNA-binding domain
5148at4891	Complete	h1tg000001l_path	158568	156706	-	642.4	436	https://www.orthodb.org/v10?query=5148at4891	Replication protein A subunit
5157at4891	Fragmented	h1tg000002l_path	496017	494668	-	324.7	310	https://www.orthodb.org/v10?query=5157at4891	Vacuolar protein sorting-associated protein 54
5183at4891	Complete	h1tg000002l_path	784229	782184	-	449.8	450	https://www.orthodb.org/v10?query=5183at4891	Sec1-like protein
5188at4891	Complete	h1tg000002l_path	36476	34236	-	492.0	431	https://www.orthodb.org/v10?query=5188at4891	Rab-GTPase-TBC domain
5189at4891	Complete	h1tg000017l_path	594690	596984	+	580.8	425	https://www.orthodb.org/v10?query=5189at4891	DNA mismatch repair, conserved site
5194at4891	Complete	h1tg000002l_path	224316	226761	+	615.3	573	https://www.orthodb.org/v10?query=5194at4891	Winged helix-like DNA-binding domain superfamily
5280at4891	Complete	h1tg000011l_path	510236	511807	+	721.6	418	https://www.orthodb.org/v10?query=5280at4891	Polyadenylate-binding protein
5314at4891	Duplicated	h1tg000017l_path	632155	634262	+	1213.4	611	https://www.orthodb.org/v10?query=5314at4891	Histidine kinase/HSP90-like ATPase
5314at4891	Duplicated	h1tg000004l_path	98690	96564	-	1208.5	611	https://www.orthodb.org/v10?query=5314at4891	Histidine kinase/HSP90-like ATPase
5324at4891	Complete	h1tg000015l_path	191390	189192	-	698.6	529	https://www.orthodb.org/v10?query=5324at4891	Mitochondrial intermediate peptidase
5351at4891	Complete	h1tg000010l_path	46885	44642	-	443.4	485	https://www.orthodb.org/v10?query=5351at4891	ER membrane protein complex subunit 1
5370at4891	Complete	h1tg000011l_path	325804	324170	-	651.7	403	https://www.orthodb.org/v10?query=5370at4891	WD40-repeat-containing domain
5371at4891	Complete	h1tg000016l_path	107878	105704	-	417.7	267	https://www.orthodb.org/v10?query=5371at4891	kinase-like protein
5384at4891	Complete	h1tg000018l_path	383894	386659	+	305.1	364	https://www.orthodb.org/v10?query=5384at4891	Far11/STRP, N-terminal
5443at4891	Complete	h1tg000002l_path	1116736	1114520	-	479.7	419	https://www.orthodb.org/v10?query=5443at4891	WD40-repeat-containing domain
5457at4891	Complete	h1tg000016l_path	884852	882174	-	828.3	523	https://www.orthodb.org/v10?query=5457at4891	leucyl-tRNA synthetase
5475at4891	Complete	h1tg000005l_path	144433	146496	+	1016.5	535	https://www.orthodb.org/v10?query=5475at4891	proline-tRNA ligase
